DBHID	PlotName	PlotID	Family	Genus	SpeciesName	Mnemonic	Subspecies	SpeciesID	SubspeciesID	QuadratName	QuadratID	PX	PY	QX	QY	TreeID	Tag	StemID	StemNumber	StemTag	PrimaryStem	CensusID	PlotCensusNumber	DBH	HOM	ExactDate	Date	ListOfTSM	HighHOM	LargeStem	Status
143	luquillo	1	Burseraceae	Dacryodes	excelsa	DACEXC	NA	99	NA	113	193	10.31	245.36	10.31	5.36	104	10009	143	0	10009	NA	1	1	115	1.2	1991-06-11	11484	MAIN;A	1	NA	alive
103518	luquillo	1	Burseraceae	Dacryodes	excelsa	DACEXC	NA	99	NA	113	193	10.31	245.36	10.31	5.36	104	10009	143	0	10009	NA	2	2	147	1.2	1996-01-08	13156	MAIN;A	1	NA	alive
217487	luquillo	1	Burseraceae	Dacryodes	excelsa	DACEXC	NA	99	NA	113	193	10.31	245.36	10.31	5.36	104	10009	143	0	10009	NA	3	3	169	1.3	2001-03-29	15063	MAIN;A	1	NA	alive
347333	luquillo	1	Burseraceae	Dacryodes	excelsa	DACEXC	NA	99	NA	113	193	10.31	245.36	10.31	5.36	104	10009	143	0	10009	NA	4	4	186	1.4	2006-08-01	17014	MAIN;A	1	NA	alive
439947	luquillo	1	Burseraceae	Dacryodes	excelsa	DACEXC	NA	99	NA	113	193	10.31	245.36	10.31	5.36	104	10009	143	0	10009	NA	5	5	193	1.4	2011-11-02	18933	MAIN;A	1	NA	alive
582850	luquillo	1	Burseraceae	Dacryodes	excelsa	DACEXC	NA	99	NA	113	193	10.31	245.36	10.31	5.36	104	10009	143	0	10009	NA	6	6	195	1.45	2016-04-20	20564	MAIN;A	1	NA	alive
158	luquillo	1	Myrtaceae	Myrcia	splendens	MYRSPL	NA	156	NA	1021	330	182.89	410.15	2.89	10.15	119	100104	158	0	100104	NA	1	1	16	1.3	1993-07-28	12262	MAIN;A	1	NA	alive
103533	luquillo	1	Myrtaceae	Myrcia	splendens	MYRSPL	NA	156	NA	1021	330	182.89	410.15	2.89	10.15	119	100104	158	0	100104	NA	2	2	17.5	1.25	1996-06-19	13319	MAIN;A	1	NA	alive
217498	luquillo	1	Myrtaceae	Myrcia	splendens	MYRSPL	NA	156	NA	1021	330	182.89	410.15	2.89	10.15	119	100104	158	0	100104	NA	3	3	33.2	1.26	2002-01-30	15370	MAIN;A	1	NA	alive
384255	luquillo	1	Myrtaceae	Myrcia	splendens	MYRSPL	NA	156	NA	1021	330	182.89	410.15	2.89	10.15	119	100104	158	0	100104	NA	4	4	36.5	1.26	2006-12-05	17140	MAIN;A	1	NA	alive
466597	luquillo	1	Myrtaceae	Myrcia	splendens	MYRSPL	NA	156	NA	1021	330	182.89	410.15	2.89	10.15	119	100104	158	0	100104	NA	5	5	40.4	1.26	2012-02-06	19029	MAIN;A	1	NA	alive
578696	luquillo	1	Myrtaceae	Myrcia	splendens	MYRSPL	NA	156	NA	1021	330	182.89	410.15	2.89	10.15	119	100104	158	0	100104	NA	6	6	44.9	1.26	2016-08-04	20670	MAIN;A	1	NA	alive
222	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	222	0	100095	NA	1	1	17.2	1.3	1993-07-29	12263	SPROUT;A	1	NA	alive
103597	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	222	0	100095	NA	2	2	20	1.3	1996-06-21	13321	SPROUT;A	1	NA	alive
217548	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	222	0	100095	NA	3	3	NA	NA	2002-01-10	15350	SPROUT;LS	1	NA	stem dead
223	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	223	0	100096	NA	1	1	11.7	1.3	1993-07-29	12263	SPROUT;A	1	NA	alive
103598	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	223	0	100096	NA	2	2	NA	NA	1996-06-21	13321	SPROUT;LS	1	NA	stem dead
224	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	224	0	100171	NA	1	1	80	1.3	1993-07-29	12263	MAIN;A	1	NA	alive
103599	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	224	0	100171	NA	2	2	82	1.3	1996-06-21	13321	MAIN;A	1	NA	alive
217549	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	224	0	100171	NA	3	3	80	1.24	2002-01-10	15350	MAIN;A;ST;T	1	NA	alive
384297	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	224	0	100171	NA	4	4	NA	NA	2006-11-29	17134	MAIN;A;LS;B	1	NA	broken below
466622	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	224	0	100171	NA	5	5	NA	NA	2012-02-03	19026	MAIN;A;LS;B	1	NA	broken below
617046	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	224	0	100171	NA	6	6	NA	NA	2016-08-04	20670	MAIN;A;LS;B	1	NA	broken below
225	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	225	0	100174	NA	1	1	19.4	1.3	1993-07-29	12263	SPROUT;A	1	NA	alive
103600	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	225	0	100174	NA	2	2	24.4	1.3	1996-06-21	13321	SPROUT;A	1	NA	alive
217550	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	225	0	100174	NA	3	3	41.7	1.3	2002-01-10	15350	SPROUT;A	1	NA	alive
384298	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	225	0	100174	NA	4	4	42.6	1.32	2006-11-29	17134	SPROUT;A	1	NA	alive
466623	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	225	0	100174	NA	5	5	45	1.32	2012-02-03	19026	SPROUT;A	1	NA	alive
617049	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	921	329	164.61	409.5	4.61	9.5	180	100171	225	0	100174	NA	6	6	46.1	1.34	2016-08-04	20670	SPROUT;A	1	NA	alive
736	luquillo	1	Meliaceae	Guarea	guidonia	GUAGUI	NA	117	NA	821	328	148.96	414.44	8.96	14.44	602	100649	736	0	100649	NA	1	1	24.1	1.3	1993-07-30	12264	MAIN;A	1	NA	alive
104111	luquillo	1	Meliaceae	Guarea	guidonia	GUAGUI	NA	117	NA	821	328	148.96	414.44	8.96	14.44	602	100649	736	0	100649	NA	2	2	24.8	1.3	1996-06-27	13327	MAIN;A	1	NA	alive
217834	luquillo	1	Meliaceae	Guarea	guidonia	GUAGUI	NA	117	NA	821	328	148.96	414.44	8.96	14.44	602	100649	736	0	100649	NA	3	3	31.4	1.3	2001-12-06	15315	MAIN;A	1	NA	alive
384493	luquillo	1	Meliaceae	Guarea	guidonia	GUAGUI	NA	117	NA	821	328	148.96	414.44	8.96	14.44	602	100649	736	0	100649	NA	4	4	31.7	1.3	2006-11-27	17132	MAIN;A	1	NA	alive
466727	luquillo	1	Meliaceae	Guarea	guidonia	GUAGUI	NA	117	NA	821	328	148.96	414.44	8.96	14.44	602	100649	736	0	100649	NA	5	5	33	1.3	2012-02-01	19024	MAIN;A	1	NA	alive
614253	luquillo	1	Meliaceae	Guarea	guidonia	GUAGUI	NA	117	NA	821	328	148.96	414.44	8.96	14.44	602	100649	736	0	100649	NA	6	6	33.1	1.3	2016-07-29	20664	MAIN;A	1	NA	alive
775	luquillo	1	Arecaceae	Prestoea	acuminata	PREMON	NA	182	NA	213	194	38.3	245.3	18.3	5.3	631	10069	775	0	10069	NA	1	1	100	1.3	1991-06-09	11482	MAIN;A	1	NA	alive
104150	luquillo	1	Arecaceae	Prestoea	acuminata	PREMON	NA	182	NA	213	194	38.3	245.3	18.3	5.3	631	10069	775	0	10069	NA	2	2	104	1.3	1996-01-19	13167	MAIN;A	1	NA	alive
217856	luquillo	1	Arecaceae	Prestoea	acuminata	PREMON	NA	182	NA	213	194	38.3	245.3	18.3	5.3	631	10069	775	0	10069	NA	3	3	136	1.3	2001-04-02	15067	MAIN;A	1	NA	alive
347376	luquillo	1	Arecaceae	Prestoea	acuminata	PREMON	NA	182	NA	213	194	38.3	245.3	18.3	5.3	631	10069	775	0	10069	NA	4	4	135	1.3	2006-08-04	17017	MAIN;A	1	NA	alive
439989	luquillo	1	Arecaceae	Prestoea	acuminata	PREMON	NA	182	NA	213	194	38.3	245.3	18.3	5.3	631	10069	775	0	10069	NA	5	5	140	1.24	2011-11-02	18933	MAIN;A	1	NA	alive
598429	luquillo	1	Arecaceae	Prestoea	acuminata	PREMON	NA	182	NA	213	194	38.3	245.3	18.3	5.3	631	10069	775	0	10069	NA	6	6	139	1.25	2016-04-21	20565	MAIN;A	1	NA	alive
793	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	821	328	143.24	410.91	3.24	10.91	647	100708	793	0	100708	NA	1	1	146	1.3	1993-07-30	12264	MAIN;A	1	NA	alive
104168	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	821	328	143.24	410.91	3.24	10.91	647	100708	793	0	100708	NA	2	2	191	1.3	1996-06-26	13326	MAIN;A	1	NA	alive
217869	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	821	328	143.24	410.91	3.24	10.91	647	100708	793	0	100708	NA	3	3	223	1.3	2001-12-06	15315	MAIN;A	1	NA	alive
384518	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	821	328	143.24	410.91	3.24	10.91	647	100708	793	0	100708	NA	4	4	239	1.3	2006-11-27	17132	MAIN;A	1	NA	alive
466743	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	821	328	143.24	410.91	3.24	10.91	647	100708	793	0	100708	NA	5	5	246	1.25	2012-01-31	19023	MAIN;A	1	NA	alive
614211	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	821	328	143.24	410.91	3.24	10.91	647	100708	793	0	100708	NA	6	6	248	1.35	2016-07-29	20664	MAIN;A	1	NA	alive
1339	luquillo	1	Putranjivaceae	Drypetes	glauca	DRYGLA	NA	104	NA	413	196	68.89	253.04	8.89	13.04	1086	10122	1339	0	10122	NA	1	1	165	1.3	1991-07-11	11514	MAIN;A	1	NA	alive
104714	luquillo	1	Putranjivaceae	Drypetes	glauca	DRYGLA	NA	104	NA	413	196	68.89	253.04	8.89	13.04	1086	10122	1339	0	10122	NA	2	2	168	1.3	1995-12-21	13138	MAIN;A	1	NA	alive
218211	luquillo	1	Putranjivaceae	Drypetes	glauca	DRYGLA	NA	104	NA	413	196	68.89	253.04	8.89	13.04	1086	10122	1339	0	10122	NA	3	3	174	1.3	2001-04-05	15070	MAIN;A	1	NA	alive
347410	luquillo	1	Putranjivaceae	Drypetes	glauca	DRYGLA	NA	104	NA	413	196	68.89	253.04	8.89	13.04	1086	10122	1339	0	10122	NA	4	4	176	1.45	2006-08-09	17022	MAIN;A	1	NA	alive
440021	luquillo	1	Putranjivaceae	Drypetes	glauca	DRYGLA	NA	104	NA	413	196	68.89	253.04	8.89	13.04	1086	10122	1339	0	10122	NA	5	5	176	1.45	2011-11-03	18934	MAIN;A	1	NA	alive
603131	luquillo	1	Putranjivaceae	Drypetes	glauca	DRYGLA	NA	104	NA	413	196	68.89	253.04	8.89	13.04	1086	10122	1339	0	10122	NA	6	6	176	1.42	2016-04-22	20566	MAIN;A	1	NA	alive
1410	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	920	313	161.11	395.19	1.11	15.19	1144	101285	1410	0	101285	NA	1	1	36	1.3	1993-07-29	12263	MAIN;A	1	NA	alive
104785	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	920	313	161.11	395.19	1.11	15.19	1144	101285	1410	0	101285	NA	2	2	36.5	1.3	1996-06-05	13305	MAIN;A	1	NA	alive
218262	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	920	313	161.11	395.19	1.11	15.19	1144	101285	1410	0	101285	NA	3	3	65	1.3	2001-11-14	15293	MAIN;A	1	NA	alive
384795	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	920	313	161.11	395.19	1.11	15.19	1144	101285	1410	0	101285	NA	4	4	70	1.3	2006-10-20	17094	MAIN;A	1	NA	alive
466889	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	920	313	161.11	395.19	1.11	15.19	1144	101285	1410	0	101285	NA	5	5	74	1.3	2012-02-07	19030	MAIN;A	1	NA	alive
616923	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	920	313	161.11	395.19	1.11	15.19	1144	101285	1410	0	101285	NA	6	6	75	1.3	2016-08-02	20668	MAIN;A	1	NA	alive
1438	luquillo	1	Burseraceae	Dacryodes	excelsa	DACEXC	NA	99	NA	413	196	70.58	251.94	10.58	11.94	1168	10131	1438	0	10131	NA	1	1	500	1.38	1991-07-11	11514	MAIN;A	1	NA	alive
104813	luquillo	1	Burseraceae	Dacryodes	excelsa	DACEXC	NA	99	NA	413	196	70.58	251.94	10.58	11.94	1168	10131	1438	0	10131	NA	2	2	522	1.38	1995-12-20	13137	MAIN;A	1	NA	alive
218268	luquillo	1	Burseraceae	Dacryodes	excelsa	DACEXC	NA	99	NA	413	196	70.58	251.94	10.58	11.94	1168	10131	1438	0	10131	NA	3	3	555	1.34	2001-04-05	15070	MAIN;A	1	NA	alive
347420	luquillo	1	Burseraceae	Dacryodes	excelsa	DACEXC	NA	99	NA	413	196	70.58	251.94	10.58	11.94	1168	10131	1438	0	10131	NA	4	4	577	1.34	2006-08-09	17022	MAIN;A	1	NA	alive
440031	luquillo	1	Burseraceae	Dacryodes	excelsa	DACEXC	NA	99	NA	413	196	70.58	251.94	10.58	11.94	1168	10131	1438	0	10131	NA	5	5	604	1.31	2011-11-03	18934	MAIN;A	1	NA	alive
603151	luquillo	1	Burseraceae	Dacryodes	excelsa	DACEXC	NA	99	NA	413	196	70.58	251.94	10.58	11.94	1168	10131	1438	0	10131	NA	6	6	613	1.25	2016-04-22	20566	MAIN;A	1	NA	alive
1702	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	820	312	141.86	385.8	1.86	5.8	1380	101560	1702	0	101560	NA	1	1	42.5	1.3	1993-07-30	12264	MAIN;A	1	NA	alive
105077	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	820	312	141.86	385.8	1.86	5.8	1380	101560	1702	0	101560	NA	2	2	46.1	1.3	1996-06-04	13304	MAIN;A	1	NA	alive
218459	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	820	312	141.86	385.8	1.86	5.8	1380	101560	1702	0	101560	NA	3	3	54	1.3	2001-11-06	15285	MAIN;A	1	NA	alive
384927	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	820	312	141.86	385.8	1.86	5.8	1380	101560	1702	0	101560	NA	4	4	62	1.3	2006-10-17	17091	MAIN;A	1	NA	alive
466956	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	820	312	141.86	385.8	1.86	5.8	1380	101560	1702	0	101560	NA	5	5	NA	NA	2012-02-06	19029	MAIN;A;LS;DP;ST	1	NA	stem dead
614023	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	820	312	141.86	385.8	1.86	5.8	1380	101560	1702	0	101560	NA	6	6	NA	NA	2016-08-01	20667	MAIN;DEADT	1	NA	dead
1910	luquillo	1	Salicaceae	Homalium	racemosum	HOMRAC	NA	126	NA	513	197	99.78	255.44	19.78	15.44	1564	10176	1910	0	10176	NA	1	1	385	1.3	1991-07-11	11514	MAIN;A	1	NA	alive
105285	luquillo	1	Salicaceae	Homalium	racemosum	HOMRAC	NA	126	NA	513	197	99.78	255.44	19.78	15.44	1564	10176	1910	0	10176	NA	2	2	342	2	1995-12-20	13137	MAIN;A	1	NA	alive
218575	luquillo	1	Salicaceae	Homalium	racemosum	HOMRAC	NA	126	NA	513	197	99.78	255.44	19.78	15.44	1564	10176	1910	0	10176	NA	3	3	357	2.1	2001-04-06	15071	MAIN;A	1	NA	alive
347457	luquillo	1	Salicaceae	Homalium	racemosum	HOMRAC	NA	126	NA	513	197	99.78	255.44	19.78	15.44	1564	10176	1910	0	10176	NA	4	4	361	2.1	2006-08-10	17023	MAIN;A	1	NA	alive
440069	luquillo	1	Salicaceae	Homalium	racemosum	HOMRAC	NA	126	NA	513	197	99.78	255.44	19.78	15.44	1564	10176	1910	0	10176	NA	5	5	370	2.1	2011-11-04	18935	MAIN;A	1	NA	alive
605510	luquillo	1	Salicaceae	Homalium	racemosum	HOMRAC	NA	126	NA	513	197	99.78	255.44	19.78	15.44	1564	10176	1910	0	10176	NA	6	6	374	2.1	2016-04-27	20571	MAIN;A	1	NA	alive
2026	luquillo	1	Lauraceae	Ocotea	leucoxylon	OCOLEU	NA	161	NA	720	311	131.15	383.83	11.15	3.83	1652	101867	2026	0	101867	NA	1	1	19	1.3	1993-07-30	12264	MAIN;A	1	NA	alive
105401	luquillo	1	Lauraceae	Ocotea	leucoxylon	OCOLEU	NA	161	NA	720	311	131.15	383.83	11.15	3.83	1652	101867	2026	0	101867	NA	2	2	15.6	1.3	1996-06-04	13304	MAIN;A	1	NA	alive
218646	luquillo	1	Lauraceae	Ocotea	leucoxylon	OCOLEU	NA	161	NA	720	311	131.15	383.83	11.15	3.83	1652	101867	2026	0	101867	NA	3	3	17.8	1.3	2001-11-01	15280	MAIN;A	1	NA	alive
385020	luquillo	1	Lauraceae	Ocotea	leucoxylon	OCOLEU	NA	161	NA	720	311	131.15	383.83	11.15	3.83	1652	101867	2026	0	101867	NA	4	4	18.6	1.3	2006-10-16	17090	MAIN;A	1	NA	alive
467009	luquillo	1	Lauraceae	Ocotea	leucoxylon	OCOLEU	NA	161	NA	720	311	131.15	383.83	11.15	3.83	1652	101867	2026	0	101867	NA	5	5	NA	NA	2012-02-03	19026	MAIN;A;LS;B	1	NA	broken below
611323	luquillo	1	Lauraceae	Ocotea	leucoxylon	OCOLEU	NA	161	NA	720	311	131.15	383.83	11.15	3.83	1652	101867	2026	0	101867	NA	6	6	NA	NA	2016-07-29	20664	MAIN;A;LS;B	1	NA	broken below
2240	luquillo	1	Arecaceae	Prestoea	acuminata	PREMON	NA	182	NA	613	198	115.52	245.4	15.52	5.4	1840	10208	2240	0	10208	NA	1	1	160	1.5	1991-07-12	11515	MAIN;A	1	NA	alive
105615	luquillo	1	Arecaceae	Prestoea	acuminata	PREMON	NA	182	NA	613	198	115.52	245.4	15.52	5.4	1840	10208	2240	0	10208	NA	2	2	158	1.3	1995-12-14	13131	MAIN;A	1	NA	alive
218779	luquillo	1	Arecaceae	Prestoea	acuminata	PREMON	NA	182	NA	613	198	115.52	245.4	15.52	5.4	1840	10208	2240	0	10208	NA	3	3	160	1.3	2001-04-06	15071	MAIN;A	1	NA	alive
347488	luquillo	1	Arecaceae	Prestoea	acuminata	PREMON	NA	182	NA	613	198	115.52	245.4	15.52	5.4	1840	10208	2240	0	10208	NA	4	4	159	1.3	2006-08-10	17023	MAIN;A	1	NA	alive
440098	luquillo	1	Arecaceae	Prestoea	acuminata	PREMON	NA	182	NA	613	198	115.52	245.4	15.52	5.4	1840	10208	2240	0	10208	NA	5	5	161	1.3	2011-11-04	18935	MAIN;A	1	NA	alive
607825	luquillo	1	Arecaceae	Prestoea	acuminata	PREMON	NA	182	NA	613	198	115.52	245.4	15.52	5.4	1840	10208	2240	0	10208	NA	6	6	161	1.28	2016-04-27	20571	MAIN;A	1	NA	alive
2856	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	620	310	115.77	388.81	15.77	8.81	2346	102640	2856	0	102640	NA	1	1	23.1	1.3	1993-08-02	12267	MAIN;A	1	NA	alive
106231	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	620	310	115.77	388.81	15.77	8.81	2346	102640	2856	0	102640	NA	2	2	26.5	1.3	1996-06-03	13303	MAIN;A	1	NA	alive
219112	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	620	310	115.77	388.81	15.77	8.81	2346	102640	2856	0	102640	NA	3	3	79	1.3	2001-10-30	15278	MAIN;A	1	NA	alive
385331	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	620	310	115.77	388.81	15.77	8.81	2346	102640	2856	0	102640	NA	4	4	75	1.3	2006-10-10	17084	MAIN;A	1	NA	alive
467145	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	620	310	115.77	388.81	15.77	8.81	2346	102640	2856	0	102640	NA	5	5	73	1.3	2012-02-02	19025	MAIN;A	1	NA	alive
608642	luquillo	1	Araliaceae	Schefflera	morototoni	SCHMOR	NA	196	NA	620	310	115.77	388.81	15.77	8.81	2346	102640	2856	0	102640	NA	6	6	NA	NA	2016-07-29	20664	MAIN;DEADT	1	NA	dead
3421	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	420	308	79.25	389.29	19.25	9.29	2849	103156	3421	0	103156	NA	1	1	47.3	1.3	1993-08-03	12268	MAIN;A	1	NA	alive
106796	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	420	308	79.25	389.29	19.25	9.29	2849	103156	3421	0	103156	NA	2	2	48.5	1.3	1996-05-30	13299	MAIN;A	1	NA	alive
219411	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	420	308	79.25	389.29	19.25	9.29	2849	103156	3421	0	103156	NA	3	3	59	1.3	2001-10-17	15265	MAIN;A	1	NA	alive
385528	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	420	308	79.25	389.29	19.25	9.29	2849	103156	3421	0	103156	NA	4	4	60	1.3	2006-10-05	17079	MAIN;A	1	NA	alive
467249	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	420	308	79.25	389.29	19.25	9.29	2849	103156	3421	0	103156	NA	5	5	59	1.3	2012-01-30	19022	MAIN;A	1	NA	alive
603814	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	420	308	79.25	389.29	19.25	9.29	2849	103156	3421	0	103156	NA	6	6	60	1.3	2016-07-27	20662	MAIN;A	1	NA	alive
3577	luquillo	1	Sapotaceae	Manilkara	bidentata	MANBID	NA	137	NA	420	308	67.12	384.69	7.12	4.69	2995	103312	3577	0	103312	NA	1	1	24	1.3	1993-08-03	12268	MAIN;A	1	NA	alive
106952	luquillo	1	Sapotaceae	Manilkara	bidentata	MANBID	NA	137	NA	420	308	67.12	384.69	7.12	4.69	2995	103312	3577	0	103312	NA	2	2	27.6	1.3	1996-05-30	13299	MAIN;A	1	NA	alive
219479	luquillo	1	Sapotaceae	Manilkara	bidentata	MANBID	NA	137	NA	420	308	67.12	384.69	7.12	4.69	2995	103312	3577	0	103312	NA	3	3	34.4	1.3	2001-10-17	15265	MAIN;A	1	NA	alive
385570	luquillo	1	Sapotaceae	Manilkara	bidentata	MANBID	NA	137	NA	420	308	67.12	384.69	7.12	4.69	2995	103312	3577	0	103312	NA	4	4	41.8	1.3	2006-10-03	17077	MAIN;A	1	NA	alive
467281	luquillo	1	Sapotaceae	Manilkara	bidentata	MANBID	NA	137	NA	420	308	67.12	384.69	7.12	4.69	2995	103312	3577	0	103312	NA	5	5	42.1	1.3	2012-01-30	19022	MAIN;A	1	NA	alive
603781	luquillo	1	Sapotaceae	Manilkara	bidentata	MANBID	NA	137	NA	420	308	67.12	384.69	7.12	4.69	2995	103312	3577	0	103312	NA	6	6	49.6	1.3	2016-07-20	20655	MAIN;A	1	NA	alive
4054	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	220	306	32.01	384.61	12.01	4.61	3354	103756	4054	0	103756	NA	1	1	22.9	1.3	1993-08-03	12268	MAIN;A	1	NA	alive
107429	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	220	306	32.01	384.61	12.01	4.61	3354	103756	4054	0	103756	NA	2	2	46.7	1.25	1996-05-29	13298	MAIN;A	1	NA	alive
219759	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	220	306	32.01	384.61	12.01	4.61	3354	103756	4054	0	103756	NA	3	3	60	1.25	2001-10-04	15252	MAIN;A	1	NA	alive
385757	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	220	306	32.01	384.61	12.01	4.61	3354	103756	4054	0	103756	NA	4	4	68	1.3	2006-09-27	17071	MAIN;A	1	NA	alive
467394	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	220	306	32.01	384.61	12.01	4.61	3354	103756	4054	0	103756	NA	5	5	75	1.3	2012-01-27	19019	MAIN;A	1	NA	alive
599273	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	220	306	32.01	384.61	12.01	4.61	3354	103756	4054	0	103756	NA	6	6	NA	NA	2016-07-20	20655	MAIN;DEADT;ST	1	NA	dead
4055	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	220	306	32.01	384.61	12.01	4.61	3354	103756	4055	0	103757	NA	1	1	12.2	1.3	1993-08-03	12268	SPROUT;A	1	NA	alive
107430	luquillo	1	Salicaceae	Casearia	arborea	CASARB	NA	70	NA	220	306	32.01	384.61	12.01	4.61	3354	103756	4055	0	103757	NA	2	2	NA	NA	1996-05-29	13298	SPROUT;LS	1	NA	stem dead
4120	luquillo	1	Rubiaceae	Faramea	occidentalis	FAROCC	NA	108	NA	220	306	27.54	389.82	7.54	9.82	3405	103819	4120	0	103819	NA	1	1	18.7	1.3	1993-08-03	12268	MAIN;A	1	NA	alive
107495	luquillo	1	Rubiaceae	Faramea	occidentalis	FAROCC	NA	108	NA	220	306	27.54	389.82	7.54	9.82	3405	103819	4120	0	103819	NA	2	2	24.2	1.3	1996-05-29	13298	MAIN;A	1	NA	alive
219821	luquillo	1	Rubiaceae	Faramea	occidentalis	FAROCC	NA	108	NA	220	306	27.54	389.82	7.54	9.82	3405	103819	4120	0	103819	NA	3	3	26.4	1.3	2001-10-04	15252	MAIN;A	1	NA	alive
385781	luquillo	1	Rubiaceae	Faramea	occidentalis	FAROCC	NA	108	NA	220	306	27.54	389.82	7.54	9.82	3405	103819	4120	0	103819	NA	4	4	NA	NA	2006-09-27	17071	MAIN;A;LS;B	1	NA	broken below
467413	luquillo	1	Rubiaceae	Faramea	occidentalis	FAROCC	NA	108	NA	220	306	27.54	389.82	7.54	9.82	3405	103819	4120	0	103819	NA	5	5	NA	NA	2012-01-26	19018	MAIN;A;LS;B	1	NA	broken below
599224	luquillo	1	Rubiaceae	Faramea	occidentalis	FAROCC	NA	108	NA	220	306	27.54	389.82	7.54	9.82	3405	103819	4120	0	103819	NA	6	6	NA	NA	2016-07-19	20654	MAIN;A;LS;B	1	NA	broken below
